pedido_id,data_pedido,estado_cliente,categoria_produto,valor_pedido,prazo_prometido_dias,tempo_entrega_real_dias,atrasado,nota_avaliacao
1259,2026-05-29,RS,Papelaria,200.05,13,12,False,4
1260,2026-06-29,GO,Eletrônicos,88.26,12,18,True,2
1261,2026-01-01,SP,Esporte e Lazer,427.34,10,10,False,5
1262,2026-01-18,SP,Brinquedos,405.36,8,8,False,5
1263,2026-05-15,GO,Esporte e Lazer,783.7,12,12,False,5
1264,2026-02-24,CE,Brinquedos,343.89,17,16,False,4
1265,2026-06-01,DF,Casa e Decoração,46.18,12,12,False,4
1266,2026-01-31,MG,Brinquedos,464.34,11,10,False,5
1267,2026-06-23,DF,Casa e Decoração,612.09,12,15,True,3
1268,2026-05-27,RJ,Beleza e Cuidados Pessoais,489.08,11,9,False,4
1269,2026-01-08,SP,Livros,440.71,8,6,False,4
1270,2026-04-28,CE,Eletrônicos,654.37,17,16,False,4
1271,2026-01-22,SP,Beleza e Cuidados Pessoais,48.15,9,9,False,5
1272,2026-04-10,SC,Móveis,811.76,13,12,False,4
1273,2026-05-25,RJ,Esporte e Lazer,384.92,10,8,False,4
1274,2026-04-05,SP,Móveis,284.53,8,14,True,1
1275,2026-04-06,MG,Brinquedos,576.42,10,9,False,4
1276,2026-06-16,MG,Esporte e Lazer,77.66,9,9,False,4
1277,2026-04-17,SP,Móveis,684.5,8,7,False,5
1278,2026-06-23,RS,Eletrodomésticos,225.36,14,21,True,1
1279,2026-01-09,RS,Brinquedos,393.44,12,11,False,4
1280,2026-06-24,RS,Beleza e Cuidados Pessoais,470.26,14,14,False,4
1281,2026-06-09,RS,Roupas e Acessórios,178.06,12,10,False,4
1282,2026-02-25,SC,Papelaria,377.81,11,9,False,4
1283,2026-06-06,SP,Brinquedos,489.87,9,7,False,4
1284,2026-01-19,MG,Esporte e Lazer,756.14,10,8,False,5
1285,2026-04-02,RJ,Beleza e Cuidados Pessoais,183.79,10,10,False,5
1286,2026-02-02,SP,Brinquedos,91.14,9,13,True,3
1287,2026-02-13,RJ,Eletrodomésticos,693.55,10,8,False,5
1288,2026-05-25,GO,Papelaria,525.59,12,12,False,5
1289,2026-03-27,SP,Casa e Decoração,358.71,8,8,False,5
1290,2026-01-07,SP,Livros,762.26,10,10,False,5
1291,2026-03-29,SP,Roupas e Acessórios,725.8,9,9,False,4
1292,2026-05-18,DF,Eletrônicos,99.45,12,10,False,4
1293,2026-03-27,RS,Casa e Decoração,624.96,13,13,False,4
1294,2026-01-29,PE,Livros,812.53,16,23,True,1
1295,2026-05-11,DF,Brinquedos,722.73,13,12,False,4
1296,2026-05-11,RJ,Roupas e Acessórios,848.05,9,9,False,5
1297,2026-03-23,MG,Brinquedos,332.42,10,9,False,4
1298,2026-06-18,SP,Roupas e Acessórios,202.04,8,8,False,5
1299,2026-05-05,BA,Móveis,764.23,15,23,True,1
1300,2026-05-11,SP,Eletrodomésticos,75.42,9,7,False,5
1301,2026-04-18,SC,Livros,695.51,12,20,True,1
1302,2026-01-11,SP,Brinquedos,116.77,10,8,False,4
1303,2026-03-26,SP,Livros,641.59,9,7,False,4
1304,2026-02-17,SC,Eletrodomésticos,464.07,12,10,False,4
1305,2026-04-24,MG,Papelaria,821.99,11,9,False,5
1306,2026-06-25,MG,Livros,270.83,10,8,False,4
1307,2026-06-11,SP,Eletrônicos,443.68,10,10,False,4
1308,2026-01-05,SP,Esporte e Lazer,750.74,10,8,False,4
1309,2026-05-20,PE,Eletrodomésticos,319.81,15,17,True,4
1310,2026-06-16,RJ,Móveis,555.23,9,8,False,5
1311,2026-03-02,PR,Livros,275.77,12,11,False,5
1312,2026-02-15,SP,Móveis,369.63,9,8,False,5
1313,2026-04-22,PR,Brinquedos,560.53,12,10,False,4
1314,2026-01-28,CE,Móveis,540.14,16,15,False,4
1315,2026-03-26,RJ,Móveis,830.8,10,9,False,4
1316,2026-04-23,RJ,Eletrodomésticos,435.06,10,8,False,5
1317,2026-04-22,RJ,Brinquedos,583.28,9,8,False,4
1318,2026-05-12,MG,Brinquedos,820.67,10,10,False,4
1319,2026-05-18,RJ,Livros,269.68,10,10,False,5
1320,2026-05-25,RJ,Eletrônicos,348.96,9,7,False,4
1321,2026-03-09,SP,Esporte e Lazer,284.35,10,8,False,4
1322,2026-05-10,SP,Casa e Decoração,355.32,9,7,False,4
1323,2026-04-29,MG,Beleza e Cuidados Pessoais,554.31,10,10,False,4
1324,2026-01-12,SC,Papelaria,713.41,12,10,False,5
1325,2026-06-14,PR,Eletrônicos,93.67,11,9,False,5
1326,2026-01-17,CE,Esporte e Lazer,400.08,16,16,False,4
1327,2026-01-19,CE,Brinquedos,823.0,17,21,True,3
1328,2026-04-14,SP,Casa e Decoração,758.59,8,8,False,4
1329,2026-04-26,RJ,Eletrodomésticos,379.58,9,15,True,2
1330,2026-01-11,MG,Roupas e Acessórios,510.97,10,10,False,4
1331,2026-06-18,SP,Eletrodomésticos,45.2,9,8,False,4
1332,2026-02-23,RJ,Casa e Decoração,144.43,9,8,False,5
1333,2026-05-27,CE,Brinquedos,828.39,17,15,False,4
1334,2026-01-15,MG,Livros,831.36,10,9,False,4
1335,2026-03-03,RJ,Eletrônicos,365.03,11,15,True,2
1336,2026-06-21,SP,Papelaria,182.99,10,9,False,5
1337,2026-05-10,CE,Esporte e Lazer,231.96,17,15,False,4
1338,2026-01-11,SP,Móveis,145.24,8,7,False,5
1339,2026-06-28,MG,Papelaria,492.02,10,9,False,4
1340,2026-06-23,GO,Beleza e Cuidados Pessoais,86.86,13,20,True,1
1341,2026-02-08,RJ,Beleza e Cuidados Pessoais,337.24,9,9,False,4
1342,2026-02-07,SP,Casa e Decoração,797.13,9,7,False,4
1343,2026-03-02,SP,Papelaria,217.54,9,8,False,4
1344,2026-05-16,MG,Beleza e Cuidados Pessoais,661.88,9,8,False,4
1345,2026-01-31,RS,Roupas e Acessórios,822.44,14,12,False,5
1346,2026-04-05,RJ,Móveis,773.84,11,14,True,4
1347,2026-06-26,MG,Roupas e Acessórios,290.28,10,8,False,5
1348,2026-05-02,SP,Brinquedos,552.0,9,8,False,5
1349,2026-04-06,MG,Beleza e Cuidados Pessoais,362.9,10,17,True,1
1350,2026-02-26,SP,Beleza e Cuidados Pessoais,249.26,10,8,False,5
1351,2026-01-01,CE,Papelaria,430.05,15,20,True,2
1352,2026-03-26,BA,Livros,448.29,14,12,False,4
1353,2026-01-28,SP,Papelaria,519.85,9,16,True,1
1354,2026-02-03,MG,Brinquedos,330.36,9,9,False,4
1355,2026-06-12,SP,Beleza e Cuidados Pessoais,130.09,8,7,False,4
1356,2026-03-30,RS,Móveis,465.2,12,11,False,5
1357,2026-06-15,PR,Esporte e Lazer,543.65,11,16,True,2
1358,2026-02-09,RS,Beleza e Cuidados Pessoais,617.3,14,12,False,4
1359,2026-05-29,MG,Esporte e Lazer,452.61,11,13,True,4
1360,2026-04-13,PR,Roupas e Acessórios,775.19,12,13,True,5
1361,2026-06-06,PE,Eletrônicos,488.41,16,16,False,5
1362,2026-04-09,SP,Brinquedos,212.26,8,7,False,4
1363,2026-04-26,SP,Móveis,521.44,9,8,False,4
1364,2026-05-23,RJ,Livros,383.68,10,8,False,5
1365,2026-02-26,BA,Roupas e Acessórios,528.94,14,12,False,4
1366,2026-02-22,PR,Brinquedos,825.76,11,10,False,4
1367,2026-03-04,SP,Livros,307.95,9,8,False,4
1368,2026-01-27,RS,Eletrodomésticos,78.86,14,13,False,5
1369,2026-03-19,SP,Roupas e Acessórios,145.9,9,7,False,5
1370,2026-05-29,DF,Beleza e Cuidados Pessoais,793.04,13,18,True,2
1371,2026-05-22,RS,Eletrônicos,93.5,12,11,False,5
1372,2026-04-24,RJ,Beleza e Cuidados Pessoais,567.57,9,9,False,4
1373,2026-01-16,BA,Casa e Decoração,247.83,13,18,True,2
1374,2026-04-01,SC,Roupas e Acessórios,502.85,12,12,False,5
1375,2026-06-02,SP,Móveis,467.9,8,8,False,4
1376,2026-01-09,PR,Esporte e Lazer,659.95,11,18,True,1
1377,2026-02-23,RJ,Móveis,835.81,10,13,True,3
1378,2026-06-12,SP,Beleza e Cuidados Pessoais,730.89,9,9,False,4
1379,2026-05-20,SC,Brinquedos,338.36,11,9,False,5
1380,2026-02-09,SP,Móveis,675.21,9,8,False,4
1381,2026-06-04,PR,Roupas e Acessórios,622.27,12,10,False,5
1382,2026-01-24,SP,Brinquedos,684.92,9,7,False,4
1383,2026-02-24,RJ,Casa e Decoração,675.13,10,8,False,5
1384,2026-02-06,RS,Móveis,522.26,13,11,False,5
1385,2026-05-17,PE,Esporte e Lazer,502.54,15,17,True,4
1386,2026-05-25,RJ,Casa e Decoração,203.96,9,8,False,4
1387,2026-01-17,SP,Beleza e Cuidados Pessoais,740.2,9,7,False,5
1388,2026-01-19,SP,Eletrônicos,117.75,10,9,False,4
1389,2026-01-10,SP,Móveis,309.37,10,10,False,4
1390,2026-01-13,RJ,Eletrodomésticos,156.36,10,8,False,5
1391,2026-05-18,MG,Papelaria,847.52,11,16,True,2
1392,2026-03-18,DF,Eletrodomésticos,225.55,13,11,False,5
1393,2026-05-09,RJ,Roupas e Acessórios,491.93,10,8,False,5
1394,2026-04-08,RJ,Eletrodomésticos,642.59,9,9,False,4
1395,2026-01-08,RJ,Livros,799.31,10,10,False,4
1396,2026-02-21,SC,Esporte e Lazer,668.76,12,12,False,4
1397,2026-06-30,SP,Roupas e Acessórios,520.65,8,14,True,2
1398,2026-06-11,CE,Brinquedos,726.22,15,15,False,4
1399,2026-06-28,SP,Beleza e Cuidados Pessoais,121.63,10,10,False,5
1400,2026-01-04,PE,Papelaria,242.15,15,21,True,2
1401,2026-02-22,PR,Casa e Decoração,741.01,11,10,False,4
1402,2026-04-30,SP,Eletrodomésticos,807.09,10,9,False,5
1403,2026-01-08,RS,Eletrodomésticos,178.94,13,21,True,1
1404,2026-05-23,RJ,Eletrônicos,70.08,9,8,False,4
1405,2026-06-14,RJ,Móveis,362.78,11,9,False,5
1406,2026-03-07,SP,Papelaria,577.38,9,7,False,4
1407,2026-01-10,SP,Casa e Decoração,807.6,9,9,False,4
1408,2026-02-21,SP,Beleza e Cuidados Pessoais,807.23,8,7,False,5
1409,2026-03-29,SP,Móveis,737.32,8,7,False,5
1410,2026-05-07,MG,Eletrônicos,593.93,11,10,False,4
1411,2026-03-06,RJ,Roupas e Acessórios,106.03,10,8,False,5
1412,2026-03-24,BA,Esporte e Lazer,164.39,15,14,False,4
1413,2026-01-05,MG,Papelaria,834.31,10,10,False,5
1414,2026-03-24,CE,Eletrodomésticos,163.9,15,13,False,4
1415,2026-05-16,RS,Casa e Decoração,847.54,12,11,False,5
1416,2026-05-17,SP,Roupas e Acessórios,555.39,9,9,False,5
1417,2026-03-03,SP,Livros,382.08,8,8,False,4
1418,2026-02-13,SP,Esporte e Lazer,431.03,8,13,True,2
1419,2026-06-07,PR,Livros,160.2,11,9,False,4
1420,2026-02-23,RJ,Livros,650.83,9,9,False,4
1421,2026-06-23,PR,Casa e Decoração,616.3,11,11,False,4
1422,2026-03-08,SP,Roupas e Acessórios,244.75,9,9,False,5
1423,2026-02-27,SP,Beleza e Cuidados Pessoais,383.05,8,7,False,4
1424,2026-06-17,PR,Beleza e Cuidados Pessoais,756.0,12,12,False,5
1425,2026-03-02,RS,Livros,642.18,13,18,True,2
1426,2026-04-01,BA,Brinquedos,457.84,15,13,False,4
1427,2026-02-15,MG,Beleza e Cuidados Pessoais,695.14,11,11,False,5
1428,2026-04-24,PR,Livros,349.36,12,10,False,5
1429,2026-03-06,RJ,Eletrodomésticos,691.58,11,10,False,4
1430,2026-05-19,SP,Móveis,108.93,10,9,False,5
1431,2026-05-30,RJ,Móveis,592.75,10,9,False,5
1432,2026-04-13,PR,Eletrodomésticos,499.24,12,10,False,4
1433,2026-03-08,SP,Roupas e Acessórios,503.31,8,6,False,5
1434,2026-04-07,BA,Casa e Decoração,725.67,13,13,False,5
1435,2026-06-03,RJ,Casa e Decoração,556.44,9,8,False,5
1436,2026-01-13,PR,Eletrônicos,767.09,11,9,False,5
1437,2026-04-13,GO,Brinquedos,791.52,13,11,False,5
1438,2026-06-09,PE,Casa e Decoração,218.64,15,17,True,4
1439,2026-03-20,SP,Casa e Decoração,707.74,9,9,False,5
1440,2026-01-17,MG,Casa e Decoração,766.51,9,9,False,5
1441,2026-05-30,RJ,Esporte e Lazer,827.19,9,9,False,5
1442,2026-05-23,SP,Brinquedos,112.74,8,8,False,4
1443,2026-03-05,PR,Eletrônicos,833.81,11,11,False,4
1444,2026-05-03,SP,Roupas e Acessórios,118.73,9,7,False,4
1445,2026-05-05,RJ,Casa e Decoração,414.75,10,16,True,2
1446,2026-02-03,SP,Esporte e Lazer,658.12,9,7,False,5
1447,2026-03-26,CE,Móveis,327.27,17,21,True,2
1448,2026-06-02,SP,Beleza e Cuidados Pessoais,65.67,8,7,False,5
1449,2026-04-20,SP,Casa e Decoração,749.43,8,7,False,4
1450,2026-03-27,SP,Eletrodomésticos,695.39,10,10,False,4
1451,2026-01-29,SP,Esporte e Lazer,510.71,9,9,False,5
1452,2026-04-16,BA,Casa e Decoração,597.26,14,12,False,5
1453,2026-04-23,SP,Beleza e Cuidados Pessoais,194.75,9,7,False,5
1454,2026-04-15,SP,Livros,223.77,8,7,False,4
1455,2026-02-04,RJ,Papelaria,174.46,9,8,False,5
1456,2026-05-02,RS,Eletrônicos,147.3,12,11,False,5
1457,2026-02-19,MG,Móveis,705.16,9,7,False,5
1458,2026-03-03,RS,Beleza e Cuidados Pessoais,84.26,13,12,False,5
1459,2026-02-24,RJ,Eletrodomésticos,118.85,11,10,False,4
1460,2026-05-30,SP,Livros,447.13,9,7,False,5
1461,2026-02-01,SP,Papelaria,648.19,9,7,False,5
1462,2026-06-07,SP,Brinquedos,688.72,10,10,False,4
1463,2026-03-04,RS,Papelaria,326.66,13,12,False,5
1464,2026-05-06,SP,Casa e Decoração,244.79,10,9,False,5
1465,2026-06-16,PR,Esporte e Lazer,146.11,11,13,True,4
1466,2026-02-02,PR,Casa e Decoração,302.7,12,11,False,4
1467,2026-01-23,SP,Brinquedos,466.14,9,8,False,4
1468,2026-06-25,SC,Casa e Decoração,363.73,12,18,True,2
1469,2026-04-28,SP,Esporte e Lazer,781.17,9,8,False,5
1470,2026-03-22,DF,Eletrônicos,366.53,13,12,False,5
1471,2026-02-26,GO,Roupas e Acessórios,374.82,13,12,False,5
1472,2026-06-30,SP,Móveis,509.56,9,9,False,5
1473,2026-03-10,SP,Eletrodomésticos,631.78,9,9,False,4
1474,2026-05-30,SP,Livros,801.71,8,8,False,4
1475,2026-05-04,MG,Eletrônicos,540.96,11,11,False,4
1476,2026-03-31,MG,Papelaria,404.47,10,11,True,5
1477,2026-03-26,MG,Beleza e Cuidados Pessoais,228.9,10,8,False,4
1478,2026-06-11,RJ,Casa e Decoração,610.31,9,7,False,5
1479,2026-04-30,MG,Móveis,167.27,11,10,False,4
1480,2026-04-02,PR,Roupas e Acessórios,791.59,11,10,False,5
1481,2026-06-11,GO,Casa e Decoração,222.25,13,12,False,4
1482,2026-06-14,RS,Eletrodomésticos,131.46,14,12,False,4
1483,2026-05-23,RJ,Eletrodomésticos,343.32,11,10,False,4
1484,2026-03-17,CE,Papelaria,442.32,17,19,True,3
1485,2026-05-16,SP,Móveis,800.19,9,7,False,4
1486,2026-05-17,SP,Eletrônicos,118.64,9,9,False,5
1487,2026-04-21,SP,Papelaria,173.21,10,9,False,4
1488,2026-01-20,RJ,Eletrodomésticos,583.64,9,9,False,4
1489,2026-02-08,RS,Eletrodomésticos,773.24,12,12,False,5
1490,2026-02-21,SP,Esporte e Lazer,366.35,8,6,False,4
1491,2026-06-12,SP,Brinquedos,358.4,10,10,False,4
1492,2026-01-20,SP,Papelaria,558.72,9,7,False,5
1493,2026-04-28,PR,Eletrônicos,653.24,12,10,False,4
1494,2026-01-19,RS,Eletrodomésticos,659.96,12,11,False,5
1495,2026-05-15,CE,Eletrodomésticos,422.59,16,15,False,5
1496,2026-05-30,DF,Livros,68.28,13,13,False,4
1497,2026-03-24,SP,Papelaria,246.72,8,8,False,4
1498,2026-05-09,SP,Papelaria,387.38,10,9,False,4
1499,2026-05-26,SP,Papelaria,762.34,9,8,False,5
1500,2026-06-07,BA,Livros,650.17,15,13,False,4
1501,2026-06-30,MG,Papelaria,399.96,11,11,False,5
1502,2026-04-07,SP,Beleza e Cuidados Pessoais,617.51,10,8,False,4
1503,2026-05-13,RJ,Eletrônicos,574.36,10,10,False,5
1504,2026-06-17,SC,Eletrônicos,410.06,13,18,True,2
1505,2026-06-27,SP,Eletrodomésticos,231.86,10,10,False,4
1506,2026-05-05,MG,Casa e Decoração,831.02,10,9,False,4
1507,2026-04-03,SP,Eletrodomésticos,193.5,10,10,False,5
1508,2026-03-10,RJ,Livros,225.17,10,8,False,5
1509,2026-03-27,SP,Papelaria,583.02,9,7,False,4
1510,2026-06-24,SP,Casa e Decoração,453.64,8,6,False,4
1511,2026-02-10,SP,Beleza e Cuidados Pessoais,120.98,9,13,True,2
1512,2026-02-08,PE,Papelaria,139.81,15,14,False,5
1513,2026-05-01,SP,Esporte e Lazer,435.63,9,7,False,5
1514,2026-04-19,RJ,Beleza e Cuidados Pessoais,205.5,10,9,False,4
1515,2026-03-10,PR,Eletrônicos,302.87,12,10,False,5
1516,2026-02-16,CE,Eletrônicos,576.68,16,18,True,3
1517,2026-03-03,BA,Casa e Decoração,307.15,15,13,False,5
1518,2026-04-07,SP,Móveis,629.6,8,8,False,5
1519,2026-05-11,MG,Esporte e Lazer,250.34,10,17,True,1
1520,2026-03-20,RJ,Esporte e Lazer,672.03,9,9,False,5
1521,2026-03-18,MG,Brinquedos,667.97,10,9,False,5
1522,2026-06-09,MG,Brinquedos,726.56,10,8,False,4
1523,2026-05-21,PR,Beleza e Cuidados Pessoais,224.29,11,11,False,4
1524,2026-06-26,MG,Brinquedos,760.2,9,8,False,4
1525,2026-03-09,RJ,Brinquedos,96.79,11,10,False,5
1526,2026-06-18,PE,Eletrodomésticos,87.39,15,13,False,4
1527,2026-06-11,SP,Livros,366.6,9,8,False,5
1528,2026-05-12,SP,Móveis,376.37,10,8,False,4
1529,2026-04-21,SP,Eletrodomésticos,391.2,9,8,False,4
1530,2026-02-12,RJ,Eletrodomésticos,755.29,11,12,True,4
1531,2026-05-02,RJ,Móveis,729.36,10,10,False,4
1532,2026-02-10,RJ,Brinquedos,696.44,9,9,False,5
1533,2026-02-28,RJ,Papelaria,424.35,9,9,False,5
1534,2026-02-25,SP,Brinquedos,180.15,9,9,False,5
1535,2026-02-24,PR,Móveis,660.21,11,17,True,1
1536,2026-04-01,RS,Esporte e Lazer,254.81,12,11,False,4
1537,2026-02-07,BA,Eletrodomésticos,180.51,14,13,False,5
1538,2026-03-25,SC,Móveis,796.08,13,12,False,5
1539,2026-04-20,PR,Esporte e Lazer,162.77,11,10,False,5
1540,2026-04-06,MG,Eletrônicos,559.46,11,10,False,5
1541,2026-01-10,MG,Eletrodomésticos,365.6,10,9,False,4
1542,2026-06-07,SP,Eletrodomésticos,133.43,9,7,False,5
1543,2026-03-29,SP,Eletrodomésticos,165.97,10,8,False,4
1544,2026-03-22,PE,Esporte e Lazer,244.73,15,22,True,1
1545,2026-01-13,MG,Móveis,262.93,10,8,False,4
1546,2026-02-19,SP,Papelaria,71.37,10,10,False,4
1547,2026-05-29,RJ,Casa e Decoração,391.9,10,15,True,2
1548,2026-06-12,MG,Roupas e Acessórios,332.83,11,19,True,1
1549,2026-04-07,MG,Casa e Decoração,702.35,10,10,False,5
1550,2026-01-28,MG,Beleza e Cuidados Pessoais,74.06,9,8,False,5
1551,2026-01-29,SP,Beleza e Cuidados Pessoais,578.32,10,10,False,4
1552,2026-03-05,SC,Papelaria,463.52,12,14,True,4
1553,2026-01-11,PR,Papelaria,90.88,11,9,False,4
1554,2026-03-01,BA,Eletrodomésticos,623.97,14,13,False,4
1555,2026-04-04,SP,Casa e Decoração,244.66,8,8,False,4
1556,2026-01-19,SP,Móveis,648.03,8,6,False,5
1557,2026-02-06,RS,Eletrônicos,165.97,13,11,False,4
1558,2026-01-13,BA,Eletrônicos,337.21,14,16,True,3
1559,2026-06-17,SP,Beleza e Cuidados Pessoais,658.64,9,8,False,4
1560,2026-06-25,SP,Livros,314.71,9,9,False,5
1561,2026-06-30,SP,Livros,410.78,9,9,False,5
1562,2026-02-05,CE,Eletrônicos,805.59,17,20,True,3
1563,2026-06-01,PR,Móveis,449.31,12,12,False,4
1564,2026-02-20,DF,Papelaria,52.6,13,13,False,4
1565,2026-05-28,RJ,Brinquedos,747.06,11,11,False,4
1566,2026-05-27,GO,Brinquedos,204.77,12,12,False,4
1567,2026-02-18,RS,Brinquedos,831.68,12,11,False,5
1568,2026-06-12,SC,Eletrodomésticos,717.44,11,11,False,5
1569,2026-04-26,RS,Papelaria,543.93,12,12,False,4
1570,2026-06-27,RJ,Livros,508.03,9,7,False,5
1571,2026-03-29,RJ,Beleza e Cuidados Pessoais,583.07,10,9,False,5
1572,2026-03-18,PR,Esporte e Lazer,370.55,11,10,False,4
1573,2026-01-09,RJ,Brinquedos,716.91,10,9,False,4
1574,2026-05-28,SC,Eletrodomésticos,132.21,12,13,True,5
1575,2026-06-16,GO,Eletrônicos,837.18,13,11,False,5
1576,2026-05-12,CE,Móveis,439.18,17,18,True,4
1577,2026-06-27,RJ,Beleza e Cuidados Pessoais,198.95,10,10,False,5
1578,2026-05-24,SP,Eletrodomésticos,748.04,8,7,False,4
1579,2026-06-24,MG,Casa e Decoração,456.26,10,8,False,4
1580,2026-02-21,SC,Eletrônicos,51.21,13,11,False,5
1581,2026-04-04,DF,Livros,428.94,12,12,False,4
1582,2026-02-12,BA,Roupas e Acessórios,527.52,14,20,True,2
1583,2026-01-31,SC,Roupas e Acessórios,138.54,11,14,True,3
1584,2026-05-07,MG,Roupas e Acessórios,745.7,9,9,False,4
1585,2026-03-19,DF,Roupas e Acessórios,83.0,13,13,False,4
1586,2026-02-17,SP,Livros,764.96,10,10,False,4
1587,2026-01-22,GO,Livros,155.24,13,11,False,4
1588,2026-06-03,SC,Brinquedos,564.35,13,14,True,5
1589,2026-05-04,PR,Eletrônicos,198.27,12,17,True,2
1590,2026-05-22,RJ,Esporte e Lazer,481.15,9,9,False,5
1591,2026-02-19,GO,Eletrônicos,65.62,12,10,False,5
1592,2026-06-26,SP,Livros,758.29,9,7,False,4
1593,2026-05-17,RS,Papelaria,467.29,13,13,False,4
1594,2026-04-12,RJ,Móveis,702.7,10,10,False,5
1595,2026-02-12,CE,Beleza e Cuidados Pessoais,250.06,17,15,False,4
1596,2026-05-09,CE,Livros,259.16,17,23,True,2
1597,2026-01-02,RS,Roupas e Acessórios,782.06,14,13,False,5
1598,2026-01-20,BA,Brinquedos,182.95,15,15,False,4
1599,2026-01-13,PR,Livros,482.14,11,9,False,4
1600,2026-01-08,RJ,Roupas e Acessórios,215.98,10,18,True,1
1601,2026-01-08,SP,Roupas e Acessórios,743.77,10,8,False,4
1602,2026-05-25,RS,Papelaria,643.4,13,11,False,4
1603,2026-02-11,SP,Casa e Decoração,601.28,8,6,False,4
1604,2026-01-14,RJ,Beleza e Cuidados Pessoais,459.0,10,16,True,2
1605,2026-04-07,RS,Móveis,474.85,14,21,True,1
1606,2026-02-25,SP,Móveis,284.5,9,8,False,5
1607,2026-03-11,SP,Móveis,530.1,9,7,False,5
1608,2026-06-06,SP,Móveis,560.76,9,8,False,5
1609,2026-04-16,MG,Eletrodomésticos,146.7,10,8,False,5
1610,2026-04-28,RJ,Eletrodomésticos,775.94,10,8,False,4
1611,2026-04-27,SP,Beleza e Cuidados Pessoais,293.88,9,8,False,5
1612,2026-03-29,RJ,Livros,526.35,10,9,False,5
1613,2026-03-12,SP,Móveis,746.78,9,8,False,4
1614,2026-01-16,SP,Casa e Decoração,235.8,8,7,False,4
1615,2026-03-23,DF,Móveis,346.02,12,10,False,5
1616,2026-05-03,PR,Móveis,714.37,11,11,False,5
1617,2026-02-01,SC,Casa e Decoração,684.3,12,11,False,5
1618,2026-05-15,RJ,Livros,169.76,10,8,False,5
1619,2026-02-10,MG,Eletrônicos,102.35,11,17,True,2
1620,2026-02-16,CE,Roupas e Acessórios,777.15,17,15,False,5
1621,2026-03-10,BA,Esporte e Lazer,386.1,15,14,False,5
1622,2026-06-28,RJ,Brinquedos,335.42,9,7,False,5
1623,2026-02-16,SP,Casa e Decoração,125.22,10,14,True,2
1624,2026-02-17,MG,Papelaria,745.53,11,17,True,2
1625,2026-01-07,SP,Brinquedos,748.75,10,9,False,5
1626,2026-01-11,PR,Esporte e Lazer,427.62,12,13,True,4
1627,2026-01-23,SP,Brinquedos,261.12,10,8,False,5
1628,2026-03-08,SP,Casa e Decoração,606.06,10,8,False,5
1629,2026-04-22,SP,Livros,432.6,9,8,False,4
1630,2026-05-17,SP,Papelaria,210.41,10,9,False,5
1631,2026-03-16,BA,Papelaria,462.89,13,13,False,4
1632,2026-06-28,SP,Livros,184.68,9,7,False,4
1633,2026-02-08,MG,Papelaria,341.0,11,11,False,4
1634,2026-03-06,SP,Eletrônicos,157.25,8,7,False,5
1635,2026-02-03,SC,Esporte e Lazer,792.94,12,10,False,4
1636,2026-02-04,RJ,Eletrodomésticos,148.06,10,14,True,2
1637,2026-05-16,SP,Casa e Decoração,813.65,9,12,True,3
1638,2026-06-20,SC,Roupas e Acessórios,721.03,13,11,False,4
1639,2026-03-24,RJ,Beleza e Cuidados Pessoais,319.96,11,9,False,4
1640,2026-03-30,SP,Brinquedos,318.51,9,16,True,1
1641,2026-06-01,SP,Eletrodomésticos,286.13,10,8,False,5
1642,2026-02-17,GO,Papelaria,798.21,12,14,True,4
1643,2026-06-12,SP,Brinquedos,816.27,10,10,False,4
1644,2026-03-17,SP,Beleza e Cuidados Pessoais,162.63,9,7,False,4
1645,2026-05-23,SC,Papelaria,580.17,13,12,False,5
1646,2026-01-29,BA,Eletrônicos,492.57,15,23,True,1
1647,2026-03-04,MG,Casa e Decoração,459.63,9,8,False,5
1648,2026-05-31,SP,Roupas e Acessórios,648.57,8,9,True,5
1649,2026-02-21,SP,Esporte e Lazer,308.17,9,7,False,5
1650,2026-04-21,MG,Beleza e Cuidados Pessoais,293.95,10,12,True,4
1651,2026-06-30,RJ,Livros,502.48,9,9,False,4
1652,2026-06-21,SP,Móveis,256.1,9,8,False,5
1653,2026-04-17,RJ,Livros,635.58,9,8,False,4
1654,2026-01-15,RS,Casa e Decoração,607.63,14,20,True,1
1655,2026-06-15,RS,Eletrônicos,587.0,13,11,False,4
1656,2026-04-14,RJ,Papelaria,648.87,10,10,False,4
1657,2026-02-14,BA,Casa e Decoração,270.63,15,14,False,4
1658,2026-02-21,SP,Eletrônicos,149.22,10,9,False,4
1659,2026-05-29,BA,Móveis,847.97,15,15,False,5
1660,2026-03-28,PE,Brinquedos,783.6,15,18,True,3
1661,2026-05-14,MG,Livros,304.73,10,10,False,4
1662,2026-03-30,SP,Livros,605.65,9,7,False,4
1663,2026-02-05,SP,Livros,832.37,9,9,False,4
1664,2026-03-22,SP,Eletrodomésticos,157.83,10,10,False,4
1665,2026-03-13,SP,Beleza e Cuidados Pessoais,764.81,9,8,False,5
1666,2026-06-08,SP,Casa e Decoração,700.62,9,8,False,4
1667,2026-02-08,SP,Papelaria,432.7,8,7,False,4
1668,2026-06-21,PR,Livros,311.02,10,13,True,3
1669,2026-03-20,SC,Roupas e Acessórios,474.67,12,12,False,5
1670,2026-04-25,PR,Móveis,366.74,12,10,False,4
1671,2026-02-07,DF,Eletrodomésticos,371.86,12,12,False,5
1672,2026-05-01,RJ,Eletrodomésticos,428.7,10,9,False,5
